@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric
@attribute outputs-5 numeric

@data
3074,'2018/11/20 12:55:24:074',26,3.348963,3.861285,183,712,?,?,0,?,?
3075,'2018/11/20 12:55:24:090',26,3.353844,3.850199,177,706,?,?,0,?,?
3076,'2018/11/20 12:55:24:106',26,3.38913,3.839438,171,697,?,?,0,?,?
3077,'2018/11/20 12:55:24:126',26,3.406014,3.841146,164,698,?,?,0,?,?
3078,'2018/11/20 12:55:24:144',26,3.370904,3.853214,156,698,?,?,0,?,?
3079,'2018/11/20 12:55:24:159',26,3.337414,3.86637,149,694,?,?,0,?,?
3080,'2018/11/20 12:55:24:174',26,3.30291,3.871463,142,671,?,?,0,?,?
3081,'2018/11/20 12:55:24:198',26,3.296948,3.867975,134,657,?,?,0,?,?
3082,'2018/11/20 12:55:24:213',26,3.290481,3.849828,127,657,?,?,0,?,?
3083,'2018/11/20 12:55:24:226',26,3.320632,3.847951,121,650,?,?,0,?,?
3084,'2018/11/20 12:55:24:267',26,3.369949,3.857574,118,650,?,?,0,?,?
3085,'2018/11/20 12:55:24:267',26,3.480701,3.89394,115,649,?,?,0,?,?
3086,'2018/11/20 12:55:24:283',26,3.508549,3.90248,115,647,?,?,0,?,?
3087,'2018/11/20 12:55:24:303',26,3.635094,3.932518,115,625,?,?,0,?,?
3088,'2018/11/20 12:55:24:308',26,3.677661,3.940812,115,599,?,?,0,?,?
3089,'2018/11/20 12:55:24:325',26,3.727113,3.967248,117,578,?,?,0,?,?
3090,'2018/11/20 12:55:24:342',26,3.739816,3.977323,125,558,?,?,0,?,?
3091,'2018/11/20 12:55:24:358',26,3.701545,3.957452,137,542,?,?,0,?,?
3092,'2018/11/20 12:55:24:376',26,3.654511,3.930363,147,530,?,?,0,?,?
3093,'2018/11/20 12:55:24:391',26,3.611895,3.907235,160,524,?,?,0,?,?
3094,'2018/11/20 12:55:24:407',26,3.587704,3.898053,172,522,?,?,0,?,?
3095,'2018/11/20 12:55:24:425',26,3.574174,3.893206,183,522,?,?,0,?,?
3096,'2018/11/20 12:55:24:480',26,3.549979,3.872059,193,523,?,?,0,?,?
3097,'2018/11/20 12:55:24:481',26,3.514542,3.837275,200,538,?,?,0,?,?
3098,'2018/11/20 12:55:24:482',26,3.499909,3.825198,205,556,?,?,0,?,?
3099,'2018/11/20 12:55:24:492',26,3.492857,3.823175,209,581,?,?,0,?,?
3100,'2018/11/20 12:55:24:509',26,3.490292,3.823481,209,608,?,?,0,?,?
3101,'2018/11/20 12:55:24:525',26,3.489993,3.814932,210,639,?,?,0,?,?
3102,'2018/11/20 12:55:24:543',26,3.480301,3.802658,210,677,?,?,0,?,?
3103,'2018/11/20 12:55:24:557',26,3.465955,3.794636,210,704,?,?,0,?,?
3104,'2018/11/20 12:55:24:573',26,3.456602,3.782625,210,718,?,?,0,?,?
3105,'2018/11/20 12:55:24:590',26,3.451031,3.769036,205,724,?,?,0,?,?
3106,'2018/11/20 12:55:24:607',26,3.452913,3.76537,199,719,?,?,0,?,?
3107,'2018/11/20 12:55:24:623',26,3.454641,3.765712,193,711,?,?,0,?,?
3108,'2018/11/20 12:55:24:645',26,3.454817,3.766664,186,726,?,?,0,?,?
3109,'2018/11/20 12:55:24:657',26,3.456118,3.77535,177,735,?,?,0,?,?
3110,'2018/11/20 12:55:24:673',26,3.469888,3.788104,168,736,?,?,0,?,?
3111,'2018/11/20 12:55:24:720',26,3.489329,3.806728,159,736,?,?,0,?,?
3112,'2018/11/20 12:55:24:721',26,3.507009,3.8273,148,721,?,?,0,?,?
3113,'2018/11/20 12:55:24:724',26,3.518353,3.8326,140,703,?,?,0,?,?
3114,'2018/11/20 12:55:24:741',26,3.516833,3.822273,130,675,?,?,0,?,?
3115,'2018/11/20 12:55:24:758',26,3.503592,3.819789,124,644,?,?,0,?,?
3116,'2018/11/20 12:55:24:775',26,3.491691,3.818102,121,635,?,?,0,?,?
3117,'2018/11/20 12:55:24:791',26,3.487723,3.815662,120,634,?,?,0,?,?
3118,'2018/11/20 12:55:24:807',26,3.496834,3.813529,120,633,?,?,0,?,?
3119,'2018/11/20 12:55:24:825',26,3.50215,3.812484,120,635,?,?,0,?,?
3120,'2018/11/20 12:55:24:841',26,3.506401,3.812445,123,624,?,?,0,?,?
3121,'2018/11/20 12:55:24:858',26,3.520614,3.821115,130,598,?,?,0,?,?
3122,'2018/11/20 12:55:24:874',26,3.537735,3.824901,138,581,?,?,0,?,?
3123,'2018/11/20 12:55:24:892',26,3.549915,3.821965,145,568,?,?,0,?,?
3124,'2018/11/20 12:55:24:908',26,3.568827,3.804644,153,557,?,?,0,?,?
3125,'2018/11/20 12:55:24:925',26,3.571427,3.798965,163,552,?,?,0,?,?
3126,'2018/11/20 12:55:24:942',26,3.531956,3.799832,171,553,?,?,0,?,?
3127,'2018/11/20 12:55:24:958',26,3.502247,3.79871,179,553,?,?,0,?,?
3128,'2018/11/20 12:55:24:975',26,3.493312,3.803474,187,558,?,?,0,?,?
3129,'2018/11/20 12:55:24:992',26,3.498404,3.813886,193,575,?,?,0,?,?
3130,'2018/11/20 12:55:25:009',26,3.509225,3.803991,195,602,?,?,0,?,?
3131,'2018/11/20 12:55:25:025',26,3.512404,3.792691,196,630,?,?,0,?,?
3132,'2018/11/20 12:55:25:042',26,3.509389,3.773664,196,668,?,?,0,?,?
3133,'2018/11/20 12:55:25:056',26,3.486652,3.747743,196,698,?,?,0,?,?
3134,'2018/11/20 12:55:25:074',26,3.470162,3.736095,194,713,?,?,0,?,?
3135,'2018/11/20 12:55:25:090',26,3.468482,3.736136,189,722,?,?,0,?,?
3136,'2018/11/20 12:55:25:107',26,3.476162,3.727779,182,718,?,?,0,?,?
3137,'2018/11/20 12:55:25:123',26,3.496095,3.727331,173,713,?,?,0,?,?
3138,'2018/11/20 12:55:25:141',26,3.516363,3.727751,165,730,?,?,0,?,?
3139,'2018/11/20 12:55:25:157',26,3.516363,3.727751,156,740,?,?,0,?,?
3140,'2018/11/20 12:55:25:173',26,3.551829,3.736408,146,743,?,?,0,?,?
3141,'2018/11/20 12:55:25:190',26,3.54301,3.743676,136,744,?,?,0,?,?
3142,'2018/11/20 12:55:25:206',26,3.513448,3.744901,124,733,?,?,0,?,?
3143,'2018/11/20 12:55:25:224',26,3.470472,3.741342,117,713,?,?,0,?,?
3144,'2018/11/20 12:55:25:243',26,3.442489,3.74508,109,692,?,?,0,?,?
3145,'2018/11/20 12:55:25:257',26,3.427829,3.752934,104,664,?,?,0,?,?
3146,'2018/11/20 12:55:25:275',26,3.479919,3.759302,100,633,?,?,0,?,?
3147,'2018/11/20 12:55:25:292',26,3.524937,3.756157,99,626,?,?,0,?,?
3148,'2018/11/20 12:55:25:308',26,3.570352,3.765547,99,618,?,?,0,?,?
3149,'2018/11/20 12:55:25:326',26,3.589642,3.765913,99,628,?,?,0,?,?
3150,'2018/11/20 12:55:25:341',26,3.652355,3.792702,99,628,?,?,0,?,?
3151,'2018/11/20 12:55:25:359',26,3.677787,3.822295,100,609,?,?,0,?,?
3152,'2018/11/20 12:55:25:375',26,3.671905,3.843451,103,588,?,?,0,?,?
3153,'2018/11/20 12:55:25:391',26,3.656538,3.840267,106,576,?,?,0,?,?
3154,'2018/11/20 12:55:25:408',26,3.64412,3.832658,111,567,?,?,0,?,?
3155,'2018/11/20 12:55:25:426',26,3.671715,3.821827,115,564,?,?,0,?,?
3156,'2018/11/20 12:55:25:442',26,3.695101,3.824611,119,563,?,?,0,?,?
3157,'2018/11/20 12:55:25:458',26,3.716315,3.829829,123,563,?,?,0,?,?
3158,'2018/11/20 12:55:25:476',26,3.728402,3.831312,124,571,?,?,0,?,?
3159,'2018/11/20 12:55:25:491',26,3.738966,3.832464,126,583,?,?,0,?,?
3160,'2018/11/20 12:55:25:508',26,3.735854,3.839102,127,599,?,?,0,?,?
3161,'2018/11/20 12:55:25:524',26,3.702621,3.825526,127,616,?,?,0,?,?
3162,'2018/11/20 12:55:25:541',26,3.686355,3.810731,127,638,?,?,0,?,?
3163,'2018/11/20 12:55:25:561',26,3.673923,3.796266,127,658,?,?,0,?,?
3164,'2018/11/20 12:55:25:574',26,3.660922,3.771737,127,668,?,?,0,?,?
3165,'2018/11/20 12:55:25:592',26,3.667249,3.728353,127,673,?,?,0,?,?
3166,'2018/11/20 12:55:25:608',26,3.668631,3.71935,127,677,?,?,0,?,?
3167,'2018/11/20 12:55:25:624',26,3.696937,3.743713,127,680,?,?,0,?,?
3168,'2018/11/20 12:55:25:642',26,3.708035,3.759123,124,681,?,?,0,?,?
3169,'2018/11/20 12:55:25:658',26,3.69742,3.778769,121,682,?,?,0,?,?
3170,'2018/11/20 12:55:25:674',26,3.685647,3.78528,119,680,?,?,0,?,?
3171,'2018/11/20 12:55:25:691',26,3.682696,3.793547,115,694,?,?,0,?,?
3172,'2018/11/20 12:55:25:708',26,3.691784,3.794158,111,704,?,?,0,?,?
3173,'2018/11/20 12:55:25:724',26,3.699021,3.791434,109,707,?,?,0,?,?
3174,'2018/11/20 12:55:25:740',26,3.693402,3.753325,106,708,?,?,0,?,?
3175,'2018/11/20 12:55:25:757',26,3.680356,3.737746,104,709,?,?,0,?,?
3176,'2018/11/20 12:55:25:786',26,3.668858,3.728405,104,705,?,?,0,?,?
3177,'2018/11/20 12:55:25:804',26,3.668858,3.728405,104,691,?,?,0,?,?
3178,'2018/11/20 12:55:25:809',26,3.697042,3.711154,104,673,?,?,0,?,?
3179,'2018/11/20 12:55:25:825',26,3.698339,3.708913,104,655,?,?,0,?,?
3180,'2018/11/20 12:55:25:840',26,3.718517,3.71797,104,629,?,?,0,?,?
3181,'2018/11/20 12:55:25:859',26,3.732687,3.738397,104,624,?,?,0,?,?
3182,'2018/11/20 12:55:25:874',26,3.754237,3.781973,104,628,?,?,0,?,?
3183,'2018/11/20 12:55:25:892',26,3.761562,3.79572,104,626,?,?,0,?,?
3184,'2018/11/20 12:55:25:908',26,3.759616,3.816106,104,629,?,?,0,?,?
3185,'2018/11/20 12:55:25:925',26,3.760212,3.825142,104,628,?,?,0,?,?
3186,'2018/11/20 12:55:25:942',26,3.784595,3.820809,104,630,?,?,0,?,?
3187,'2018/11/20 12:55:25:959',26,3.8028,3.80665,106,631,?,?,0,?,?
3188,'2018/11/20 12:55:25:975',26,3.801727,3.792016,109,633,?,?,0,?,?
3189,'2018/11/20 12:55:25:991',26,3.799347,3.785408,112,635,?,?,0,?,?
3190,'2018/11/20 12:55:26:009',26,3.78395,3.785405,115,635,?,?,0,?,?
3191,'2018/11/20 12:55:26:025',26,3.77126,3.775636,117,632,?,?,0,?,?
3192,'2018/11/20 12:55:26:042',26,3.777053,3.771679,119,632,?,?,0,?,?
3193,'2018/11/20 12:55:26:058',26,3.782384,3.772389,122,632,?,?,0,?,?
3194,'2018/11/20 12:55:26:075',26,3.793821,3.780957,123,632,?,?,0,?,?
3195,'2018/11/20 12:55:26:092',26,3.802429,3.78509,125,642,?,?,0,?,?
3196,'2018/11/20 12:55:26:107',26,3.806717,3.805907,126,653,?,?,0,?,?
3197,'2018/11/20 12:55:26:125',26,3.813337,3.824803,126,666,?,?,0,?,?
3198,'2018/11/20 12:55:26:141',26,3.799538,3.817505,126,674,?,?,0,?,?
3199,'2018/11/20 12:55:26:158',26,3.792219,3.815328,126,679,?,?,0,?,?
3200,'2018/11/20 12:55:26:175',26,3.783096,3.808197,126,678,?,?,0,?,?
3201,'2018/11/20 12:55:26:191',26,3.7906,3.773993,122,672,?,?,0,?,?
3202,'2018/11/20 12:55:26:208',26,3.786531,3.762142,115,669,?,?,0,?,?
3203,'2018/11/20 12:55:26:224',26,3.813616,3.74098,109,659,?,?,0,?,?
3204,'2018/11/20 12:55:26:241',26,3.830643,3.732303,103,650,?,?,0,?,?
3205,'2018/11/20 12:55:26:258',26,3.848803,3.732386,97,645,?,?,0,?,?
3206,'2018/11/20 12:55:26:275',26,3.827394,3.742778,92,645,?,?,0,?,?
3207,'2018/11/20 12:55:26:290',26,3.820994,3.749139,86,639,?,?,0,?,?
3208,'2018/11/20 12:55:26:308',26,3.772393,3.752376,82,631,?,?,0,?,?
3209,'2018/11/20 12:55:26:323',26,3.764791,3.749909,79,628,?,?,0,?,?
3210,'2018/11/20 12:55:26:341',26,3.764855,3.734556,79,626,?,?,0,?,?
3211,'2018/11/20 12:55:26:358',26,3.769603,3.724099,79,626,?,?,0,?,?
3212,'2018/11/20 12:55:26:375',26,3.769716,3.713773,79,628,?,?,0,?,?
3213,'2018/11/20 12:55:26:390',26,3.765956,3.711181,79,632,?,?,0,?,?
3214,'2018/11/20 12:55:26:409',26,3.762854,3.712189,79,632,?,?,0,?,?
3215,'2018/11/20 12:55:26:424',26,3.767129,3.711025,79,635,?,?,0,?,?
3216,'2018/11/20 12:55:26:442',26,3.788329,3.698914,79,635,?,?,0,?,?
3217,'2018/11/20 12:55:26:458',26,3.79078,3.690042,79,635,?,?,0,?,?
3218,'2018/11/20 12:55:26:474',26,3.827238,3.691239,79,637,?,?,0,?,?
3219,'2018/11/20 12:55:26:491',26,3.836863,3.694068,80,638,?,?,0,?,?
3220,'2018/11/20 12:55:26:508',26,3.861558,3.708699,81,638,?,?,0,?,?
3221,'2018/11/20 12:55:26:525',26,3.864937,3.714945,84,639,?,?,0,?,?
3222,'2018/11/20 12:55:26:541',26,3.875903,3.726433,86,639,?,?,0,?,?
3223,'2018/11/20 12:55:26:558',26,3.891819,3.750488,89,639,?,?,0,?,?
3224,'2018/11/20 12:55:26:575',26,3.915202,3.793336,94,639,?,?,0,?,?
3225,'2018/11/20 12:55:26:591',26,3.915352,3.80347,100,639,?,?,0,?,?
3226,'2018/11/20 12:55:26:607',26,3.915827,3.808461,105,639,?,?,0,?,?
3227,'2018/11/20 12:55:26:624',26,3.922047,3.8112,112,639,?,?,0,?,?
3228,'2018/11/20 12:55:26:641',26,3.921147,3.803549,120,639,?,?,0,?,?
3229,'2018/11/20 12:55:26:658',26,3.918581,3.788439,127,639,?,?,0,?,?
3230,'2018/11/20 12:55:26:675',26,3.910866,3.765567,135,639,?,?,0,?,?
3231,'2018/11/20 12:55:26:691',26,3.898681,3.755382,144,639,?,?,0,?,?
3232,'2018/11/20 12:55:26:708',26,3.88122,3.749854,153,639,?,?,0,?,?
3233,'2018/11/20 12:55:26:725',26,3.86775,3.724283,161,639,?,?,0,?,?
3234,'2018/11/20 12:55:26:742',26,3.878916,3.713592,169,640,?,?,0,?,?
3235,'2018/11/20 12:55:26:761',26,3.883475,3.703958,175,639,?,?,0,?,?
3236,'2018/11/20 12:55:26:775',26,3.880108,3.695846,182,640,?,?,0,?,?
3237,'2018/11/20 12:55:26:802',26,3.877601,3.698539,187,640,?,?,0,?,?
3238,'2018/11/20 12:55:26:809',26,3.882171,3.708765,191,640,?,?,0,?,?
3239,'2018/11/20 12:55:26:825',26,3.89927,3.732227,194,640,?,?,0,?,?
3240,'2018/11/20 12:55:26:842',26,3.909361,3.752593,198,641,?,?,0,?,?
3241,'2018/11/20 12:55:26:859',26,3.915334,3.758594,200,645,?,?,0,?,?
3242,'2018/11/20 12:55:26:875',26,3.92717,3.740589,201,650,?,?,0,?,?
3243,'2018/11/20 12:55:26:891',26,3.935184,3.729831,201,652,?,?,0,?,?
3244,'2018/11/20 12:55:26:909',26,3.951545,3.719897,201,655,?,?,0,?,?
3245,'2018/11/20 12:55:26:925',26,3.932198,3.705988,201,658,?,?,0,?,?
3246,'2018/11/20 12:55:26:953',26,3.920289,3.695369,193,659,?,?,0,?,?
3247,'2018/11/20 12:55:26:957',26,3.90648,3.684191,184,658,?,?,0,?,?
3248,'2018/11/20 12:55:26:975',26,3.903516,3.686022,173,655,?,?,0,?,?
3249,'2018/11/20 12:55:26:991',26,3.898143,3.688121,164,654,?,?,0,?,?
3250,'2018/11/20 12:55:27:009',26,3.890249,3.701937,153,650,?,?,0,?,?
3251,'2018/11/20 12:55:27:024',26,3.888633,3.718196,142,647,?,?,0,?,?
3252,'2018/11/20 12:55:27:043',26,3.890471,3.725448,132,644,?,?,0,?,?
3253,'2018/11/20 12:55:27:060',26,3.899332,3.741507,122,642,?,?,0,?,?
3254,'2018/11/20 12:55:27:074',26,3.90918,3.750246,111,641,?,?,0,?,?
3255,'2018/11/20 12:55:27:091',26,3.910394,3.73714,100,640,?,?,0,?,?
3256,'2018/11/20 12:55:27:108',26,3.915319,3.732334,89,639,?,?,0,?,?
3257,'2018/11/20 12:55:27:124',26,3.92226,3.737018,78,636,?,?,0,?,?
3258,'2018/11/20 12:55:27:141',26,3.910635,3.752357,69,638,?,?,0,?,?
3259,'2018/11/20 12:55:27:159',26,3.890073,3.747713,60,637,?,?,0,?,?
3260,'2018/11/20 12:55:27:174',26,3.869694,3.741201,54,637,?,?,0,?,?
3261,'2018/11/20 12:55:27:191',26,3.859375,3.732888,48,638,?,?,0,?,?
3262,'2018/11/20 12:55:27:208',26,3.857293,3.721135,43,637,?,?,0,?,?
3263,'2018/11/20 12:55:27:225',26,3.867139,3.715167,40,639,?,?,0,?,?
3264,'2018/11/20 12:55:27:241',26,3.850072,3.652141,38,639,?,?,0,?,?
3265,'2018/11/20 12:55:27:258',26,3.837851,3.64189,37,639,?,?,0,?,?
3266,'2018/11/20 12:55:27:274',26,3.841709,3.657384,37,640,?,?,0,?,?
3267,'2018/11/20 12:55:27:291',26,3.839384,3.665802,37,640,?,?,0,?,?
3268,'2018/11/20 12:55:27:308',26,3.828058,3.657679,37,640,?,?,0,?,?
3269,'2018/11/20 12:55:27:325',26,3.836603,3.665174,37,640,?,?,0,?,?
3270,'2018/11/20 12:55:27:342',26,3.850086,3.683963,37,640,?,?,0,?,?
3271,'2018/11/20 12:55:27:358',26,3.89823,3.741614,37,640,?,?,0,?,?
3272,'2018/11/20 12:55:27:375',26,3.914249,3.769362,37,640,?,?,0,?,?
3273,'2018/11/20 12:55:27:391',26,3.918661,3.78599,39,640,?,?,0,?,?
3274,'2018/11/20 12:55:27:408',26,3.915418,3.821406,45,640,?,?,0,?,?
3275,'2018/11/20 12:55:27:425',26,3.917934,3.840947,52,640,?,?,0,?,?
3276,'2018/11/20 12:55:27:441',26,3.925409,3.874008,62,640,?,?,0,?,?
3277,'2018/11/20 12:55:27:484',26,3.931392,3.885557,73,640,?,?,0,?,?
3278,'2018/11/20 12:55:27:485',26,3.949154,3.87848,86,640,?,?,0,?,?
3279,'2018/11/20 12:55:27:491',26,3.959428,3.881695,100,640,?,?,0,?,?
3280,'2018/11/20 12:55:27:508',26,3.975035,3.895122,117,641,?,?,0,?,?
3281,'2018/11/20 12:55:27:524',26,3.992602,3.879891,136,642,?,?,0,?,?
3282,'2018/11/20 12:55:27:543',26,3.999184,3.876194,136,642,?,?,0,?,?
3283,'2018/11/20 12:55:27:558',26,3.996644,3.81128,136,642,?,?,0,?,?
3284,'2018/11/20 12:55:27:590',26,3.981652,3.780858,136,642,?,?,0,?,?
3285,'2018/11/20 12:55:27:592',26,3.936152,3.694499,136,642,?,?,0,?,?
3286,'2018/11/20 12:55:27:630',26,3.900626,3.650478,136,642,?,?,0,?,?
3287,'2018/11/20 12:55:27:631',26,3.887353,3.634964,136,642,?,?,0,?,?
3288,'2018/11/20 12:55:27:641',26,3.90113,3.667616,136,642,?,?,0,?,?
3289,'2018/11/20 12:55:27:657',26,3.906976,3.674185,136,642,?,?,0,?,?
3290,'2018/11/20 12:55:27:674',26,3.949867,3.707101,136,642,?,?,0,?,?
3291,'2018/11/20 12:55:27:690',26,3.972137,3.724197,136,642,?,?,0,?,?
3292,'2018/11/20 12:55:27:707',26,4.005702,3.747982,136,642,?,?,0,?,?
3293,'2018/11/20 12:55:27:724',26,4.045979,3.789243,136,642,?,?,0,?,?
3294,'2018/11/20 12:55:27:741',26,4.039404,3.791487,136,642,?,?,0,?,?
3295,'2018/11/20 12:55:27:757',26,4.02038,3.797941,136,642,?,?,0,?,?
3296,'2018/11/20 12:55:27:775',26,4.018782,3.798446,136,642,?,?,0,?,?
3297,'2018/11/20 12:55:27:791',26,4.016867,3.795565,136,642,?,?,0,?,?
3298,'2018/11/20 12:55:27:813',26,4.0281,3.793473,136,642,?,?,0,?,?
3299,'2018/11/20 12:55:27:833',26,4.029327,3.78448,136,642,?,?,0,?,?
3300,'2018/11/20 12:55:27:841',26,4.057669,3.793676,136,642,?,?,0,?,?
3301,'2018/11/20 12:55:27:858',26,4.058815,3.798973,136,642,?,?,0,?,?
3302,'2018/11/20 12:55:27:874',26,4.056576,3.813386,136,642,?,?,0,?,?
3303,'2018/11/20 12:55:27:891',26,4.053264,3.837547,136,642,?,?,0,?,?
3304,'2018/11/20 12:55:27:907',26,4.055378,3.868545,136,642,?,?,0,?,?
3305,'2018/11/20 12:55:27:925',26,4.06116,3.880122,136,642,?,?,0,?,?
3306,'2018/11/20 12:55:27:941',26,4.072382,3.891162,136,642,?,?,0,?,?
3307,'2018/11/20 12:55:27:979',26,4.09083,3.88808,136,642,?,?,0,?,?
3308,'2018/11/20 12:55:27:980',26,4.101597,3.891856,136,642,?,?,0,?,?
3309,'2018/11/20 12:55:27:991',26,4.109857,3.898789,136,642,?,?,0,?,?
3310,'2018/11/20 12:55:28:008',26,4.114545,3.9058,136,642,?,?,0,?,?
3311,'2018/11/20 12:55:28:024',26,4.128601,3.918799,136,642,?,?,0,?,?
3312,'2018/11/20 12:55:28:041',26,4.153842,3.945489,136,642,?,?,0,?,?
3313,'2018/11/20 12:55:28:057',26,4.177819,3.983029,136,642,?,?,0,?,?
3314,'2018/11/20 12:55:28:074',26,4.181243,4.004832,136,642,?,?,0,?,?
3315,'2018/11/20 12:55:28:101',26,4.142516,4.052121,136,642,?,?,0,?,?
3316,'2018/11/20 12:55:28:106',26,4.050379,4.132935,136,642,?,?,0,?,?
3317,'2018/11/20 12:55:28:142',26,4.044221,4.177162,136,642,?,?,0,?,?
3318,'2018/11/20 12:55:28:142',26,4.076398,4.190021,136,642,?,?,0,?,?
3319,'2018/11/20 12:55:28:157',26,4.142924,4.20691,136,642,?,?,0,?,?
3320,'2018/11/20 12:55:28:174',26,4.218298,4.221039,136,642,?,?,0,?,?
3321,'2018/11/20 12:55:28:190',26,4.305192,4.266768,136,642,?,?,0,?,?
3322,'2018/11/20 12:55:28:207',26,4.355384,4.253592,136,642,?,?,0,?,?
3323,'2018/11/20 12:55:28:224',26,4.364137,4.23482,136,642,?,?,0,?,?
3324,'2018/11/20 12:55:28:241',26,4.352457,4.16363,136,642,?,?,0,?,?
3325,'2018/11/20 12:55:28:261',26,4.350434,4.086722,136,642,?,?,0,?,?
3326,'2018/11/20 12:55:28:274',26,4.320957,4.056894,136,642,?,?,0,?,?
3327,'2018/11/20 12:55:28:304',26,4.258324,4.03415,136,642,?,?,0,?,?
3328,'2018/11/20 12:55:28:307',26,4.167937,3.960992,136,642,?,?,0,?,?
3329,'2018/11/20 12:55:28:340',26,4.103209,3.959635,136,642,?,?,0,?,?
3330,'2018/11/20 12:55:28:341',26,4.071913,3.972995,136,642,?,?,0,?,?
3331,'2018/11/20 12:55:28:357',26,4.08923,4.006657,136,642,?,?,0,?,?
3332,'2018/11/20 12:55:28:374',26,4.157835,4.039154,136,642,?,?,0,?,?
3333,'2018/11/20 12:55:28:390',26,4.218088,4.043749,136,642,?,?,0,?,?
3334,'2018/11/20 12:55:28:407',26,4.241045,4.043464,136,642,?,?,0,?,?
3335,'2018/11/20 12:55:28:424',26,4.284169,4.043993,136,642,?,?,0,?,?
3336,'2018/11/20 12:55:28:440',26,4.406517,4.095243,136,642,?,?,0,?,?
3337,'2018/11/20 12:55:28:457',26,4.428619,4.072822,136,642,?,?,0,?,?
3338,'2018/11/20 12:55:28:474',26,4.441266,4.046626,136,642,?,?,0,?,?
3339,'2018/11/20 12:55:28:491',26,4.443752,4.029545,136,642,?,?,0,?,?
3340,'2018/11/20 12:55:28:506',26,4.391702,3.995428,136,642,?,?,0,?,?
3341,'2018/11/20 12:55:28:524',26,4.304411,4.02026,136,642,?,?,0,?,?
3342,'2018/11/20 12:55:28:540',26,4.245252,4.038083,136,642,?,?,0,?,?
3343,'2018/11/20 12:55:28:558',26,4.227948,4.04509,136,642,?,?,0,?,?
3344,'2018/11/20 12:55:28:574',26,4.202333,4.058976,136,642,?,?,0,?,?
3345,'2018/11/20 12:55:28:590',26,4.220834,4.076957,136,642,?,?,0,?,?
3346,'2018/11/20 12:55:28:608',26,4.232754,4.074791,136,642,?,?,0,?,?
3347,'2018/11/20 12:55:28:624',26,4.243786,4.065618,136,642,?,?,0,?,?
3348,'2018/11/20 12:55:28:641',26,4.252081,4.044757,136,642,?,?,0,?,?
3349,'2018/11/20 12:55:28:657',26,4.265674,4.023013,136,642,?,?,0,?,?
3350,'2018/11/20 12:55:28:674',26,4.289639,4.015549,136,642,?,?,0,?,?
3351,'2018/11/20 12:55:28:691',26,4.390424,4.010384,136,642,?,?,0,?,?
3352,'2018/11/20 12:55:28:707',26,4.385696,4.003527,136,642,?,?,0,?,?
3353,'2018/11/20 12:55:28:724',26,4.410607,4.004008,136,642,?,?,0,?,?
3354,'2018/11/20 12:55:28:741',26,4.433528,4.037114,136,642,?,?,0,?,?
3355,'2018/11/20 12:55:28:757',26,4.425531,4.057499,136,642,?,?,0,?,?
3356,'2018/11/20 12:55:28:774',26,4.432238,4.075745,136,642,?,?,0,?,?
3357,'2018/11/20 12:55:28:791',26,4.425197,4.127331,136,642,?,?,0,?,?
3358,'2018/11/20 12:55:28:807',26,4.422758,4.154279,136,642,?,?,0,?,?
3359,'2018/11/20 12:55:28:824',26,4.393706,4.150178,136,642,?,?,0,?,?
3360,'2018/11/20 12:55:28:841',26,4.373802,4.141724,136,642,?,?,0,?,?
3361,'2018/11/20 12:55:28:858',26,4.414498,4.148862,136,642,?,?,0,?,?
3362,'2018/11/20 12:55:28:874',26,4.438569,4.14619,136,642,?,?,0,?,?
3363,'2018/11/20 12:55:28:891',26,4.439037,4.134136,136,642,?,?,0,?,?
3364,'2018/11/20 12:55:28:907',26,4.440431,4.121885,136,642,?,?,0,?,?
3365,'2018/11/20 12:55:28:925',26,4.42632,4.110745,136,642,?,?,0,?,?
3366,'2018/11/20 12:55:28:941',26,4.425572,4.112973,136,642,?,?,0,?,?
3367,'2018/11/20 12:55:28:957',26,4.444897,4.124224,136,642,?,?,0,?,?
3368,'2018/11/20 12:55:28:974',26,4.480094,4.169712,136,642,?,?,0,?,?
3369,'2018/11/20 12:55:28:991',26,4.448856,4.174422,136,642,?,?,0,?,?
3370,'2018/11/20 12:55:29:017',26,4.435676,4.170543,136,642,?,?,0,?,?
3371,'2018/11/20 12:55:29:027',26,4.351699,4.182188,136,642,?,?,0,?,?
3372,'2018/11/20 12:55:29:041',26,4.340924,4.195372,136,642,?,?,0,?,?
3373,'2018/11/20 12:55:29:057',26,4.328919,4.221506,136,642,?,?,0,?,?
3374,'2018/11/20 12:55:29:074',26,4.330223,4.221767,136,642,?,?,0,?,?
3375,'2018/11/20 12:55:32:908',27,4.50671,4.150704,136,642,?,?,1,?,?
3376,'2018/11/20 12:55:32:924',27,4.499245,4.100939,136,642,?,?,1,?,?
3377,'2018/11/20 12:55:32:948',27,4.501623,4.070229,136,642,?,?,1,?,?
3378,'2018/11/20 12:55:32:957',27,4.51031,4.062129,136,642,?,?,1,?,?
3379,'2018/11/20 12:55:32:973',27,4.574117,4.053283,136,642,?,?,1,?,?
